,Time,BC,BC post,LDPV_2,StopLDPV_2,LDPV_3,HDV_2,StopHDV_2,LDPV_1,StopLDPV_1,HDV_3,StopHDV_3,his_temp,his_wind,his_humid,dataset_number,StopLDPV_3,HDV_1
0,2024-11-04 17:51:30,1099.0,1119.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
1,2024-11-04 17:52:00,1138.0,1119.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
2,2024-11-04 17:52:30,974.0,981.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
3,2024-11-04 17:53:00,988.0,981.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
4,2024-11-04 17:53:30,1078.0,1099.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
5,2024-11-04 17:54:00,1119.0,1099.0,3.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
6,2024-11-04 17:54:30,1029.0,1075.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
7,2024-11-04 17:55:00,1120.0,1075.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
8,2024-11-04 17:55:30,1240.0,1240.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,1.0,1.0,14.7,15.7,70.0,0,0.0,0.0
9,2024-11-04 17:56:00,1368.0,1368.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
10,2024-11-04 17:56:30,1099.0,1164.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
11,2024-11-04 17:57:00,1228.0,1164.0,3.0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
12,2024-11-04 17:57:30,1102.0,1040.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
13,2024-11-04 17:58:00,978.0,1040.0,2.0,2.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
14,2024-11-04 17:58:30,999.0,883.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
15,2024-11-04 17:59:00,766.0,883.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
16,2024-11-04 17:59:30,829.0,773.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
17,2024-11-04 18:00:00,717.0,773.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
18,2024-11-04 18:00:30,710.0,712.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
19,2024-11-04 18:01:00,714.0,712.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
20,2024-11-04 18:01:30,784.0,835.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
21,2024-11-04 18:02:00,886.0,835.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
22,2024-11-04 18:02:30,751.0,891.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
23,2024-11-04 18:03:00,1030.0,891.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
24,2024-11-04 18:03:30,833.0,933.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
25,2024-11-04 18:04:00,1032.0,933.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
26,2024-11-04 18:04:30,848.0,853.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
27,2024-11-04 18:05:00,857.0,853.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
28,2024-11-04 18:05:30,829.0,753.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
29,2024-11-04 18:06:00,676.0,753.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
30,2024-11-04 18:06:30,785.0,801.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
31,2024-11-04 18:07:00,816.0,801.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
32,2024-11-04 18:07:30,796.0,861.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
33,2024-11-04 18:08:00,925.0,861.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
34,2024-11-04 18:08:30,629.0,650.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
35,2024-11-04 18:09:00,670.0,650.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
36,2024-11-04 18:09:30,580.0,552.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
37,2024-11-04 18:10:00,549.0,552.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
38,2024-11-04 18:10:30,528.0,552.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
39,2024-11-04 18:11:00,571.0,568.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
40,2024-11-04 18:11:30,559.0,568.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
41,2024-11-04 18:12:00,573.0,568.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.7,15.7,70.0,0,0.0,0.0
42,2024-11-04 18:47:30,942.0,1058.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
43,2024-11-04 18:48:00,1174.0,1058.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,15.3,15.5,68.0,1,0.0,0.0
44,2024-11-04 18:48:30,1381.0,1381.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
45,2024-11-04 18:49:00,1070.0,1117.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
46,2024-11-04 18:49:30,1163.0,1117.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
47,2024-11-04 18:50:00,1508.0,1508.0,5.0,0.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
48,2024-11-04 18:50:30,867.0,855.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
49,2024-11-04 18:51:00,842.0,855.0,1.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
50,2024-11-04 18:51:30,809.0,993.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
51,2024-11-04 18:52:00,1177.0,993.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,15.3,15.5,68.0,1,0.0,0.0
52,2024-11-04 18:52:30,951.0,950.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
53,2024-11-04 18:53:00,948.0,950.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
54,2024-11-04 18:53:30,1044.0,1016.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
55,2024-11-04 18:54:00,987.0,1016.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
56,2024-11-04 18:54:30,715.0,792.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
57,2024-11-04 18:55:00,869.0,792.0,1.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
58,2024-11-04 18:55:30,754.0,819.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
59,2024-11-04 18:56:00,884.0,819.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
60,2024-11-04 18:56:30,1043.0,1009.0,3.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
61,2024-11-04 18:57:00,974.0,1009.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
62,2024-11-04 18:57:30,724.0,754.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
63,2024-11-04 18:58:00,783.0,754.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
64,2024-11-04 18:58:30,749.0,703.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
65,2024-11-04 18:59:00,656.0,703.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
66,2024-11-04 18:59:30,716.0,715.0,1.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
67,2024-11-04 19:00:00,714.0,715.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,1.0,0.0
68,2024-11-04 19:00:30,632.0,641.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,15.3,15.5,68.0,1,1.0,0.0
69,2024-11-04 19:01:00,650.0,641.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
70,2024-11-04 19:01:30,750.0,761.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,15.3,15.5,68.0,1,1.0,0.0
71,2024-11-04 19:02:00,771.0,761.0,1.0,0.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,15.3,15.5,68.0,1,1.0,0.0
72,2024-11-04 19:02:30,889.0,846.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
73,2024-11-04 19:03:00,802.0,846.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
74,2024-11-04 19:03:30,944.0,875.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,15.3,15.5,68.0,1,0.0,0.0
75,2024-11-04 19:04:00,806.0,875.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
76,2024-11-04 19:04:30,636.0,658.0,3.0,1.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
77,2024-11-04 19:05:00,679.0,658.0,1.0,1.0,6.0,1.0,0.0,5.0,1.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
78,2024-11-04 19:05:30,624.0,622.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
79,2024-11-04 19:06:00,619.0,622.0,4.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
80,2024-11-04 19:06:30,598.0,604.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
81,2024-11-04 19:07:00,609.0,604.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
82,2024-11-04 19:07:30,721.0,644.0,4.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
83,2024-11-04 19:08:00,567.0,644.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
84,2024-11-04 19:08:30,609.0,586.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
85,2024-11-04 19:09:00,562.0,586.0,5.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
86,2024-11-04 19:09:30,659.0,703.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
87,2024-11-04 19:10:00,746.0,703.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
88,2024-11-04 19:10:30,731.0,636.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
89,2024-11-04 19:11:00,540.0,636.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
90,2024-11-04 19:11:30,866.0,816.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
91,2024-11-04 19:12:00,765.0,816.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.3,15.5,68.0,1,0.0,0.0
