start_time,end_time,person_line3,bicycle_line3,car_line3,car_line2,car_line2_stop,person_line3_stop,person_line1,car_line1,bus_line3,truck_line3,bus_line3_stop,motorcycle_line3,backpack_line1,train_line2,bus_line2,car_line1_stop,bus_line2_stop,backpack_line3,train_line2_stop,train_line3_stop,train_line3,bicycle_line3_stop,person_line2_stop,cell phone_line1,chair_line3,car_line3_stop,suitcase_line3,truck_line2,truck_line2_stop,person_line2,Time,history_temperature,history_wind_speed,history_humidity,BC,BC post,is_simulated
2024-11-04 19:02:30,2024-11-04 19:02:45,16.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:02:45,15.3,15.5,68,771.0,846.0,1
2024-11-04 19:02:45,2024-11-04 19:03:00,13.0,0.0,0.0,4.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:03:00,15.3,15.5,68,882.9014577259475,846.0,1
2024-11-04 19:03:00,2024-11-04 19:03:15,14.0,1.0,4.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:03:15,15.3,15.5,68,944.0,875.0,1
2024-11-04 19:03:15,2024-11-04 19:03:30,25.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:03:30,15.3,15.5,68,759.9797468354429,875.0,1
2024-11-04 19:03:30,2024-11-04 19:03:45,16.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:03:45,15.3,15.5,68,648.881012658228,875.0,1
2024-11-04 19:03:45,2024-11-04 19:04:00,15.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:04:00,15.3,15.5,68,944.0,875.0,1
2024-11-04 19:04:00,2024-11-04 19:04:15,8.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:04:15,15.3,15.5,68,624.0,658.0,1
2024-11-04 19:04:15,2024-11-04 19:04:30,18.0,0.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:04:30,15.3,15.5,68,675.5110220440882,658.0,1
2024-11-04 19:04:30,2024-11-04 19:04:45,18.0,1.0,2.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-11-04 19:04:45,15.3,15.5,68,768.1038596491228,658.0,1
2024-11-04 19:04:45,2024-11-04 19:05:00,12.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:05:00,15.3,15.5,68,619.0,658.0,1
2024-11-04 19:05:00,2024-11-04 19:05:15,18.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:05:15,15.3,15.5,68,663.5802662490211,622.0,1
2024-11-04 19:05:15,2024-11-04 19:05:30,15.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:05:30,15.3,15.5,68,598.0,622.0,1
2024-11-04 19:05:30,2024-11-04 19:05:45,23.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:05:45,15.3,15.5,68,598.0,622.0,1
2024-11-04 19:05:45,2024-11-04 19:06:00,26.0,0.0,8.0,4.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:06:00,15.3,15.5,68,658.2631166797181,622.0,1
2024-11-04 19:06:00,2024-11-04 19:06:15,7.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:06:15,15.3,15.5,68,653.764973464746,604.0,1
2024-11-04 19:06:15,2024-11-04 19:06:30,9.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:06:30,15.3,15.5,68,598.0,604.0,1
2024-11-04 19:06:30,2024-11-04 19:06:45,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:06:45,15.3,15.5,68,567.0,604.0,1
2024-11-04 19:06:45,2024-11-04 19:07:00,7.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:07:00,15.3,15.5,68,681.8152173913044,604.0,1
2024-11-04 19:07:00,2024-11-04 19:07:15,10.0,1.0,6.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:07:15,15.3,15.5,68,721.0,644.0,1
2024-11-04 19:07:15,2024-11-04 19:07:30,19.0,0.0,8.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:07:30,15.3,15.5,68,640.8888888888889,644.0,1
2024-11-04 19:07:30,2024-11-04 19:07:45,20.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:07:45,15.3,15.5,68,567.0,644.0,1
2024-11-04 19:07:45,2024-11-04 19:08:00,36.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:08:00,15.3,15.5,68,567.0,644.0,1
2024-11-04 19:08:00,2024-11-04 19:08:15,33.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:08:15,15.3,15.5,68,562.0,586.0,1
2024-11-04 19:08:15,2024-11-04 19:08:30,27.0,1.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:08:30,15.3,15.5,68,684.4723304754482,586.0,1
2024-11-04 19:08:30,2024-11-04 19:08:45,15.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:08:45,15.3,15.5,68,562.0,586.0,1
2024-11-04 19:08:45,2024-11-04 19:09:00,15.0,2.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:09:00,15.3,15.5,68,641.0581039755352,586.0,1
2024-11-04 19:09:00,2024-11-04 19:09:15,19.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:09:15,15.3,15.5,68,659.0,703.0,1
2024-11-04 19:09:15,2024-11-04 19:09:30,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:09:30,15.3,15.5,68,659.0,703.0,1
2024-11-04 19:09:30,2024-11-04 19:09:45,33.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:09:45,15.3,15.5,68,746.0,703.0,1
2024-11-04 19:09:45,2024-11-04 19:10:00,24.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:10:00,15.3,15.5,68,626.5007776049767,703.0,1
2024-11-04 19:10:00,2024-11-04 19:10:15,10.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:10:15,15.3,15.5,68,561.5078236130868,636.0,1
2024-11-04 19:10:15,2024-11-04 19:10:30,14.0,1.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:10:30,15.3,15.5,68,866.0,636.0,1
2024-11-04 19:10:30,2024-11-04 19:10:45,21.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:10:45,15.3,15.5,68,540.0,636.0,1
2024-11-04 19:10:45,2024-11-04 19:11:00,20.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:11:00,15.3,15.5,68,664.6153846153846,636.0,1
2024-11-04 19:11:00,2024-11-04 19:11:15,9.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:11:15,15.3,15.5,68,665.2062588904694,816.0,1
2024-11-04 19:11:15,2024-11-04 19:11:30,17.0,1.0,8.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:11:30,15.3,15.5,68,866.0,816.0,1
2024-11-04 19:11:30,2024-11-04 19:11:45,21.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:11:45,15.3,15.5,68,765.0,816.0,1
2024-11-04 19:11:45,2024-11-04 19:12:00,34.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-11-04 19:12:00,15.3,15.5,68,765.0,816.0,1
2024-11-04 19:12:00,2024-11-04 19:12:15,12.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2024-11-04 19:12:15,15.3,15.5,68,674.0,590.0,1
2024-11-04 19:12:15,2024-11-04 19:12:30,9.0,0.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2024-11-04 19:12:30,15.3,15.5,68,674.0,590.0,1
2024-11-04 19:12:30,2024-11-04 19:12:45,23.0,0.0,9.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2024-11-04 19:12:45,15.3,15.5,68,505.0,590.0,1
2024-11-04 19:12:45,2024-11-04 19:13:00,29.0,0.0,4.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2024-11-04 19:13:00,15.3,15.5,68,505.0,590.0,1
2024-11-04 19:13:00,2024-11-04 19:13:15,19.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:13:15,15.3,15.5,68,427.0,484.0,1
2024-11-04 19:13:15,2024-11-04 19:13:30,32.0,0.0,0.0,2.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:13:30,15.3,15.5,68,522.7938237965486,484.0,1
2024-11-04 19:13:30,2024-11-04 19:13:45,29.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:13:45,15.3,15.5,68,484.53900709219863,484.0,1
2024-11-04 19:13:45,2024-11-04 19:14:00,14.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:14:00,15.3,15.5,68,560.0,484.0,1
2024-11-04 19:14:00,2024-11-04 19:14:15,21.0,0.0,10.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:14:15,15.3,15.5,68,528.7943262411347,484.0,1
2024-11-04 19:14:15,2024-11-04 19:14:30,13.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:14:30,15.3,15.5,68,427.0,484.0,1
2024-11-04 19:14:30,2024-11-04 19:14:45,11.0,0.0,2.0,1.0,0.0,4.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-04 19:14:45,15.3,15.5,68,538.167641325536,597.0,1
2024-11-04 19:14:45,2024-11-04 19:15:00,12.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-11-04 19:15:00,15.3,15.5,68,466.0,597.0,1
